,리뷰,메뉴
1215,괜찮네요,
1216,아이랑 뼈 바르기 귀찮아 이번엔 순살로 먹었습니다. ㅋㅋ 순살치킨위에 감자튀김 잔뜩.. 저희는 좋았습니다.,
1217,진짜맛있네여.. 리뷰에 닭이 까매서 이상하느니 시큼한냄새가 나느니 해서 살짝걱정했는데 무항생제닭이라는말에 시킴 근데 튀김도바삭하고 닭도 고기가 야들야들해서 맛있구요 오래된닭보면 뼈도 새까매서 맛도없는데 이건 하애서 참맛나네요 리뷰잘안쓰는데 정말좋아여~ 글구 되게 뜨겁게와서 좋더라구요 !!,반반치킨（후라이드＋양념）/1
1218,맛있어용,
1219,처음주문해서먹었는데 짜지않고넘맛있어요^^,반반치킨（후라이드＋양념）/1
1220,사랑해요 자담치킨...,"마늘치킨/1,반반치킨（후라이드＋양념）/1,콜라 1.25L/1"
1221,자담 맛이야 언제나 좋아요! 근데 이번에 쿠폰을 안주셨어요..ㅠㅠ 다음번에 주문할 때 말씀드리면 하나 더 주시려나요...ㅠㅠ,마늘치킨/1
1222,좋아요,
1223,목이2개였는데...사이즈보면 젓가락 크기비교해보면 너무하네요 닭은색이완젼더러워서먹을수없어요 정말너무해요 맛없고껍질두껍고 [자담치킨] 일단 정말 죄송합니다. 고객님 고객님의 리뷰에 대해 설명을 드리자면 일단 닭 목은 길이가 길어 반으로 잘라 2개로 배달이 갔습니다. 그리고 닭의 색이 더럽다라는 표현은 지난 자담치킨으로 달린 리뷰를 보시면 아시겠지만 정말 맛있다는 칭찬과 닭의 조리가 덜 되었다는 리뷰는 본적이 없습니다. 만약 바로 연락을 자담치킨으로 주셨다면 빠르게 확인하여 알맞는 대응을 해드릴 수 있었을텐데라는 아쉬움이 조금 남습니다.,양념치킨/1
1224,정말 배달느리고 종업원 불친절하고 맛 보다 기본 개념이 없는듯 이젠 안 시킬랍니다. 아무리 바빠도 전화 한통 정도는 해야지 1시간 넘게 걸리고 뭣이중헌디,마늘치킨/1
1225,그 새벽에 이만한 곳이 있을까. 최고,순살파닭/1
1226,평소에는느끼하고맛이없었는데오늘꺼는맛있었네요,
1227,늘맛있는곳,"순살반반（후라이드＋양념）/2,콜라 1.25L/1"
1228,제 입에는 않맞네요 세조각 먹고 포기... ㅜㅜ,순살반반（후라이드＋양념）/1
1229,닭 진짜 맛있네요 새벽에 주문해서 기름오래된줄알았는데 기름도 깨끗하고 닭도 부드럽고 맛있습니다,
1230,"마시쪙, 소스가 부족할뿐",순살파닭/1
1231,더럽게 맛없던데 ㅜ,
1232,새벽에 이 집만큼 맛있고 친절한 치킨집없는거같네요 ㅎㅎ항상맛있게 먹고 있습니다 ㅎㅎㅎ,순살반반（후라이드＋양념）/1
1233,맛잇어용,
1234,저녁9시40분 주문 현재시간 11시10분 배달 안옴... 참내...,
1235,넘 맛나네요 양념 후라이드반 시켰는데 후라이드는겉은 바삭하고 속은 부드럽고 양념은 그리 달지 않고 맛있네요. 종종 시켜 먹어야겠어요 ^^ 번창하세요..,핫 반반치킨（핫후라이드＋양념）/1
1236,여기저기 다 먹어봐도 자담만한데가 없네요 굿굿,"반반치킨（후라이드＋양념）/1,콜라 1.25L/1"
1237,늦게까지 열어서 반신반의 하고 시켰는데 닭이 왜이래요?자담이 문제가 아니라 이집이 문제인듯 기름좀 자주갈고 닭 오래된거좀 쓰지마요... [자담치킨] 일단은 불편을 느끼셨다면 죄송합니다. 고객님 말씀을 드리자면 자담치킨은 무항생제 닭으로 조리하며 재고를 사용하여 판매도 하지 않습니다. 말씀 드린 내용은 방문을 하여 확인하셔도 자부할 수 있습니다.,
1238,처음 시켜본날 속이 좀 덜 익었지만 크리스피가 맛있었어요.. 두번째로 오늘 윙봉을 시켰는데 후라이드가 아니라 핫양념이었네요.. 이건 제가 잘 모르고 시켰다고 치고 배달하시는분도 친절하고 다 좋았는데.. 맛이.. 맛이..ㅠㅠ 치킨이 맛이 이상해봐야 치킨맛이지라고 안심하고 먹기 시작했는데... 치킨에서 시큼한 맛이 나네요.. 치킨맛이 아니라 시큼한 맛.. 닭고기맛을 느낄수없는 맛.. 양념이 독특해서 인가하고 물에 헹궈내서 먹는데 시큼함은 여전하고 고기가 좀 오래됐는지 흐물흐물 해지네요... 여기 윙봉은 상태가 원래 이런가요? 윙봉은 잘 안나가서 따로 안상하게 뭘 뿌리시기라도 하는건지.. 이 시큼함이 대체 뭔지;;.. 치킨이 너무 먹고싶어 시켰는데 아예 그냥 시키지말걸이라는 생각이 드네요...,윙봉치킨/2
1239,개 맛없네,
1240,맛있음 그런데 기름기가 많았어요,"핫 후라이드치킨/1,콜라 1.25L/1"
1241,역쉬 맛남,
1242,맛있어요,
1243,배달도 빠르고 양이 은근꽤있어서 두사람이먹기에 충분한양이에용!!겉은바삭바삭 속은 촉촉하고 야들한게 너무맛있어요! 근데왜 쿠폰 안주세요..??,순살반반（후라이드＋양념）/1
1244,순살 반반 시켰는데요 이거 무슨 먹으라는건지 말라는건지 재료 유통기간 확인하고 쓰시는거 맞나요? 닭에서 비린내며 냉동에 하도 오래둬서 나는 썩은 맛나요 너무 심해서 먹다가 탈날까봐 그냥 다 버렸네요 가격도 싼것도 아닌데 너무하시네요.,
1245,"양념이 다 흘러서왔구요~ 이것도 쫌 짜증났는데,, 업장에서 고양이 밥주시나봐요,,!? 무에선 고양이털이 나왔네요,, 쫌 주의좀해주세요~ 자주시켜먹는데.. 이건아니잖아요...ㅠ",양념치킨/1
1246,"살도 통통하고 양념 맛나요~~ 근데 쿠폰 안주셨어요,,ㅡ ㅡ 다음엔 꼭주세여~!!",양념치킨/1
1247,맛있네요....처음먹어는데 다음에도이용해야겠어요..별하나는무가너무커요..,
1248,후라이드 개 마싯슴 근데 아아주 약간 덜 익어서 왔네요.. 그래서 별 네 개,
1249,여기서 자주 시켜먹는데요 리뷰는 첨이네요 여기 양념치킨 정말 먹을만해요 찐하고 충분히 자극적입니다 그리고 치킨무가 일반 치킨집하고 다릅니다 동치미무에 가까운느낌 그래서 더 맛나요 근데 젓가락좀 갖다주세요 맨날 안주시네요 ㅎㅎ,순살반반（후라이드＋양념）/1
1250,자담치킨 점점 닭 상태도 튀김상태도 안좋아지네요 이제 그만 시킬려구요 실컨 쿠폰모았는데 쿠폰에 10개당 1마리 준다고 적어놓고 이제 열세개로 바껴서 안된다며 딱잘라 거절하시네요 정책을 바꿀려면 당연히 10개모으면 된다고 적힌 쿠폰 열장 모은것 까지는 받아주고 바꿔여 하는거 아닌가요 정말 만정이 떨어집니다 여기 사장이 바뀐건지 정말 점덤 닭이나 튀김이 안좋아 지고 있습니다 시켜드시지 마세요 주인 심보도 너무하네요!,반반치킨（후라이드＋양념）/1
1251,여긴 진짜 넘넘 맛남 양념치킨 진리,반반치킨（후라이드＋양념）/1
1252,양념치킨 맛있고 무도 맛있었어요 꽤 매워요! 양은 많아요!,
1253,맛있음 OO맛있는데 왜 젓가락을안줘여 ㅠㅠㅠㅠㅠ,순살반반（후라이드＋양념）/1
1254,맛있어요,
1255,골뱅이무침 넘나맛있는것,골뱅이소면/1
1256,하....,순살반반（후라이드＋양념）/1
1257,바삭한게 맛이 있어서 자꾸 시켜먹고싶은치킨...애들이 좋아한다,
1258,프라이든반 양념반 진짜 맛있어요^^ 근데 배달시간은 정말 한시간 걸리네요. 양은 다른 곳에 비해 조금 적은듯해요.,"반반치킨（후라이드＋양념）/1,콜라 1.25L/1"
1259,굿,"마늘치킨/1,콜라 1.25L/1"
1260,소문이 자자해서 시켰는데... 한입 물으니 기름이 그냥 흐르는게... 낮은 온도에 집어넣어 튀긴건지...꺼내자마자 담은건지... 눅눅하더라고요. 양념은 맛나던데...기름이... 실망이었어요.,
1261,배달도 생각보다 빨리왔고 배달하시는분이 친절하네요. 한입먹고 급하게 사진찍는데 맛있네요ㅎㅎ,"핫 후라이드치킨/1,콜라 1.25L/1"
1262,여기 치킨무도 일반 프렌차이즈랑 차별화를 두고있구요 양념이 개맛있음 그 옛날 처음먹어보던 양념치킨 맛 그대로를 재현함 후라이드도 엄청 바삭하고 튀김옷이 매우 고소하며 퍽퍽살도 엄청 촉촉함 기본에 충실하면서 맛있는 집임,반반치킨（후라이드＋양념）/1
1263,네이클로버세트시캿는데 비가와서 늦게오는건 하나도 기분이 안나쁜데 양에 확 기분이 나빳음...이건 반마리가지고 장난친기분이랄까... 별1나도 싫음... 엄청기다렷던만큼 실망도 큰거같음,네잎클로버세트（순살강정 순한맛＋순살강정 매운맛＋싱싱샐러드＋감자칩）/1
1264,맛도 깔끔하고 약속시긴도 잘 지켜주시고 친잘까지 하시네요,
1265,맛있어요,
1266,굿,"핫 반반치킨（핫후라이드＋핫간장）/1,감자칩/1,콜라 1.25L/1"
1267,휴.. 잘못 배달옴..😦,날다닭（반반）/1
1268,끄앙 완전 맛있오요... 완전 바삭한 치킨찾고있었는데 ㅠㅠㅠㅠ 굿 ㅠㅠㅠ ㅠㅠㅠㅠㅜ 치킨도 크고 양도많고 좋네요,"핫 후라이드치킨/1,콜라 1.25L/1"
1269,치킨먹을때 핫후라이드&양념 반반으로 항상 자담에서만 시켜먹는데 오늘은 날개하나랑 돌돌이 양쪽 다 없엇어요... 서운... 섭섭...어디갓나여...ㅜㅜ 그래도 잘 먹었습니다!,
1270,맛있는데.. 왜 젓가락을 안주죠 ?? 저번에도 리뷰 남겼는데..,
1271,무 말고 특별한거 없고만 뭔 양념이 맛있다는건지 양념이 특색없고 튀김가루 잔뜩 먹고나면 개느끼 목뼈하나에 튀김옷을 세배 입혀서 살인줄 알고 먹다가 이빨 아작날뻔,반반치킨（후라이드＋양념）/1
1272,착한식당할만하네요ㅋ 깔끔하고 맛나네요,"반반치킨（후라이드＋양념）/1,무/1"
1273,짱맛있음!특히 양념최고 양도많아영!,순살반반（후라이드＋양념）/1
1274,역시 깔끔하네요,순살반반（후라이드＋양념）/1
1275,너무맛있게 잘먹었습니다~~,
1276,맛나요,
1277,언제먹어도 맛잇어요ㅠㅠ최고최고,"순살반반（후라이드＋양념）/1,콜라 1.25L/1"
1278,진짜 마싯어요 대박,
1279,구웃,
1280,여기서 치킨을 먹고 암이 나았습니다,반반치킨（후라이드＋양념）/1
1281,늘 맛있어서 자주시켜먹어요. 양념치킨은 정말 진리에요,
1282,수제무피클이 참 맛있네요 치킨도 안식었고 맛있게먹었어요,
1283,맛있습니다,순살데리야끼치킨/1
1284,배달도 빠르고 치킨 맛있게 잘 먹었어요,
1285,응암동 이사온지 6년... 최고의 치킨집을 만났다,핫 반반치킨（핫후라이드＋양념）/1
1286,맛있습니다 항상파닭시켜먹는데 오우살아잇네요,
1287,순살 강정세트 두마리가 아니라 한마리를 반반인가 보군요 ㅠㅠ,네잎클로버세트（순살강정 순한맛＋순살강정 매운맛＋싱싱샐러드＋감자칩）/1
1288,맛있네용~,"순살양념치킨/1,콜라 1.25L/1"
1289,양념 맛나요~~~,양념치킨/1
1290,저번엔 골뱅이소면 먹었었는데 새콤달콤 맛있었구 양념치킨 첨먹어봤는데 명불허전이네요 진짜맛남 글구 무를 직접 담그셔서 그런지 자꾸만 손이 가네요 무 더 많이 주시면 좋을것 같아요 번창하세요,양념치킨/1
1291,2번째 시키는데 항상 젓가락을 안갖다줌. 추가메뉴에 젓가락좀 넣어주세요. 가격은 500원이 적당할듯,
1292,마싯서요,반반치킨（후라이드＋양념）/1
1293,정말 맛있고 배달오신파란색 아이더패딩입으신분 너무잘생기시고 배달도엄청빠른거같아요 자주시켜먹어야될꺼같아요 배달원분 너무친절하시고 예의있으시고 인사도잘해서 기분좋아서 더마싯는거같네요 5개이상으로 평점하고싶어요^_^,
1294,골뱅이소면은많이매웠지만맞있었구치킨무도맘에들어요,
1295,맛있네요 반반먹었는데 저는 양념보다는 후라이드가 더 맛잇는듯하네요,반반치킨（후라이드＋양념）/1
1296,먹을만해요~~~^^,반반치킨（후라이드＋양념）/1
1297,구운순살은 비추ㅜ 다른건 맛있어요~,
1298,지난번 DMC 가재울단지에 1시간걸린후로 오랫만에 주문드렸는데 30분정도되서 아주친절히배달해주셔서 너무놀랐습니다.진짜...양념..진심 맛있네요! 치킨잘안좋아하시는 어머니도 꽤드셨고 다른가족들도 만족하며 따뜻한치킨과 감자튀김 너무맛있게잘먹었습니다♡ 양도많고 닭비린내없었구요.. 앞으로 치킨은 자담으로 정착합니다!!!!^^,
1299,맛있어서 먹느라 사진은못찍었어요 처음시켰는데 맛있네요 특히 양념치킨이랑 무가 맛있네요 그리구 배달해준친구가 훈남이네요^^ 잘먹었습니다~ 무양이 적어서 별하나뺄께욤,반반치킨（후라이드＋양념）/1
1300,포인트할인받아서 먹었구요 그냥 제취향의 치킨입니다 다음에도 주문할생각있구용ㅋㅋ,
1301,처음에 1시간 걸린다고 해놓곤 2시간만에 오네요. 1:20 쯤에 주문취소 하고 싶다고 했더니 반죽이 있다고 말 빙빙 돌려서 못하게 하구요. 치킨은 맛좋은 편인데 서비스가 문제있군요. 알바하시는 형한테 죄송해서 물건은 받았다만 다른 분들은 시킬 때 주의하세요.,
1302,마싯당,
1303,언제 먹어도 이곳치킨은 양도 맛도 굿이네요!!,"핫 반반치킨（핫후라이드＋양념）/1,무/1"
1304,맛남 무는 더맛남ㅋ,"모듬소세지/1,무/2"
1305,맛나게 먹었습니다,핫 후라이드치킨/1
1306,첨맛보는맛에홀릭!감자튀김도맛있었어용♡,허니버터순살치킨/1
1307,자담이 양념치킨이 진리라더니 ㅋ 정말 맛나네요,반반치킨（후라이드＋양념）/1
1308,깔끔하고 짜지않아 좋은거 같아요. 직접 담근다는 무도 맛있고,반반치킨（후라이드＋양념）/1
1309,한시간만에 식은 치킨받았네요. 그렇지만 다시시켜먹고싶을만큼 양념순살 넘넘맛있었어요. dmc가재울 근처에선 너무먼것같아ㅠㅜ죄송스러워 다신못시킬것같아요.,순살양념치킨/1
1310,맛있어요~♡,
1311,배달 1시간 16분 걸렸습니다. 맛? 없습니다. 품질?? 나쁩니다 ㅡㅡ OO 이딴걸 배달밀렸다고 늦게 받아 O먹다니 OO ㅡㅡ,순살치킨강정/1(맛 선택(매운맛))
1312,파닭에 치킨이 온래 구운치킨인데 그냥 후라이드가 들어잇더라구요 잘못보내주신거같은데 그냥 먹엇어요 맛은 맛잇엇어요 ~,
1313,핫후라이드 앙념반반 시켰어요. 역시 양념이 젤 맛있어요. 문제는 주문하고 도착하는데 너무 시간이 오래걸려요. 7시반에 주문하고 9시에 받았어요. 그것만 빼면 다 좋아요,
1314,저번에 시켜먹고 또시켜먹엇는데 여긴 양념이 진리!!!,"반반치킨（후라이드＋양념）/1,감자칩/1"
1315,하....,
1316,최고임,양념치킨/1
1317,첫 주문인데 만족했습니다. 여기는 양념이 맛있다던데 그걸 먹고 다시 평가하겠습니다,
1318,"전체적으로 순살이라 그런지 양이 적어보여요.떡도 튀겨서 함께들어있고 튀김옷은 바삭하지만.. 양념치킨같은 양념이 아닌, 간장 조림 같은 느낌이에요. 저는 별로였어요 제입맛엔 닭강정보단, 양념치킨이 훨씬 맛나요.",
1319,"오늘 요기요에서 수요일 할인이벤트를 해서 첫주문하게되었어요. 저도 리뷰보고 시켜보았는데, 눅눅하다는말을 이해가 가네요 유난히 눅눅하다라는 리뷰가많은데 이유가 아마도 양념에 국물이 많아서 그런거같아요. 걸죽하고 찐덕한양념보다는 약간 묽어서 양념국물이 뚝뚝 떨어진다고할까요? 그래서 눅눅할수밖에없는고 같습니다. 먹었을때 너무부드러워서 안익은생닭을 먹는느낌이랄까요? 그런데 잘보면 익었구요. 이건 아이들이좋아할것같아요. 부드러워서 입천장까질일이없으니",양념치킨/1
1320,양념치킨은 여기가 갑,순살치킨강정/1(맛 선택(순한맛))
1321,맛있어요...,
1322,양념치킨이 정말 맛있습니다. 양념치킨은 여기가 제일 나아요,순살반반（후라이드＋양념）/1
1323,항상 맛잇게 먹고잇습니다~ 가슴살도 촉촉하고 전체적으로 건강한느낌이예요!,
1324,늦은새벽시간 주문함에도불구하고 대조동까지 배달도 해주시고...반반 시켰는데 너무 맛있게 먹었습니다~닭껍질을 원래 안먹는데 자담껀 나도모르게 흡입을~^^또주문할께요~~~,반반치킨（후라이드＋양념）/1
1325,"연속 시켜먹었더니 맛의 차이를 알겠네요. 별 두개 빼요 시켜먹는 시간대에 따라 맛과 질이 달라질줄이야 ㅋㅋㅋ 오후 6시 반 쯤 주문했는데 엄청 바쁠때인지 요기요 승인부터 배달까지 1시간 찍으시네요. 퇴근시간이라 차막히셨나? 양념치킨1마리 시켰는데, 핫후라이드양념반반 시켰을때와 다르게 양념치킨 매콤하더니, 이번엔 달기만 엄청 달아요ㅋ 게다가, 치킨은 식고, 튀김옷은 눅눅 하고 이걸 경험하게 될줄이야... 치킨맛은 달라져도 무맛은 변함 없이 맛있네요",
1326,"맛있어요. 핫후라이드, 양념 반반시켰는데 양념 정말 맛나네요.. 양도 많고 큰닭 사용하시나? 다른 리뷰에선 튀김이 눅눅하다고 쓰여있던데 전 빠삭한채로 왔어요",
1327,늦은시간에 맛있게 만들어 배달해주셔서 고마워요 추천해주신 핫후라이드 맛있네요. 예상 보다 살짝 더 매콤하지만 좋아요~,
1328,너무 맛있었어요~~~ 배달 기사님도 너무 친절하셔서 기분좋았습니다!,반반치킨（후라이드＋양념）/1
1329,배달해주신 직원분이 친절하네요 살짝식긴했눈데 맛있어요,순살반반（후라이드＋양념）/1
1330,"야채가 흐물거리지 않고 아삭아삭 씹히네요~! 매콤새콤달콤 맛있어요 양도 짱 많고 배달용기도 깔끔히 포장되어오고요. 핑거캡이랑 턱받침, 깔고 먹을 종이도 주시네요 ㅎㅎ (타사 앱 협찬이지만 나야 어쨌거나 좋음) 그리고 배달사원분이 짱짱 친절해요. 암만 음식이 맛있어도 배달사원이 불친절하면 안먹게 되잖아요. 친절하시구 주인의식 가지신 분인것 같았어요. 무튼 골뱅이소면 넘 맛있게 잘먹었구요 담엔 치킨도 시켜먹어볼게요.",골뱅이소면/1
1331,배달 빠르고 맛있네요,
1332,배달시간은 둘째치고 간이 하나도 안된 밍밍한?..리뷰중에 짜다고 하셔서 걱정했는데 그냥 닭고기에 반죽묻혀 튀긴것..ㅋㅋ;; 맘에드는건 양념은 맛있다는것과 치킨무가 직접하신듯 맛잇어요 양념과 치킨무만..,
1333,역시 맛있는 자담! 클로버 세트는 처음이었는데 가격대비 양이 너무 적은 느낌적인 느낌 포장깔끔도 좋지만 오히려 포장 과하다 싶네요 맛있는 치킨은 양도 많으면 좋겠어요^^,
1334,핫후라이드시키지도않았는데 왓네요 ㅎ 매워서버렷어요 배달원은착하고친절하신데,
1335,순살양념 시켜먹었는데 너무짭니다. 치킨남겨보긴 처음인듯,순살양념치킨/1
1336,집이랑 가까워서 시켜먹어봤는데요.. 맛있어요.(˚o˚)(^◇^),순살반반（후라이드＋양념）/1
1337,새로나온 핫간장 정말 맛있어요~먹어본 양념중에 손에꼽힐만큼 맛있네요ㅋ근데 이제 쿠폰서비스는 안하시는지 이번에 쿠폰이 빠져있어요~오늘은 특히 밖에 비도 많이오는데 친절하게 배달해주셔서 항상 감사합니다^^,
1338,양도많고 치킨무도 맛있네요 캔콜라도 서비스로오고 늦은시간까지배달해주시는데도 친절햇어요 맛소금이없어서 아쉬웠지만 대체적으로다좋았어요^^,후라이드치킨/1
1339,"늦은 새벽이라 별 기대안했는데, 골뱅이무침 진짜 맛있네요...♡","반반치킨（후라이드＋양념）/1,골뱅이소면/1"
1340,"늦은 새벽이라 별 기대안했는데, 골뱅이무침 진짜 맛있네요...♡","반반치킨（후라이드＋양념）/1,골뱅이소면/1"
1341,자주 시켜먹다가 잠깐 치킨을 끊은뒤로 오랜만에 시켜먹었는데 배달오신분이 오랜만에 시켜드신다고 하는말을듣고 감동 받았네요 ㅋㅋ 저를 기억해주시는것같아서 기분도 좋고 기쁜맘으로 먹으니 오늘따라 더 맛있었던것같아요!! 자담치킨 정말 맛있다고 많이 소문내고 다닐게용 ❤,반반치킨（후라이드＋양념）/1
1342,치킨맛있어요! 무가 넘맛있어요,
1343,맛잇어서 3번째 시켜욧,
1344,맛잇어서 계속시키게되요~ 짱짱♥♥,
1345,치킨이 눅눅한건 있는데 댓글처럼 못먹을정도는 아닙니다. 그냥 평타라고 생각하시면 됩니다. 콜라 작은거 서비스로오고 양도 많습니다. 무도 자체 제작한것같은데 엄청 맛나더군요. 10번시키면 한번 후라이드 준다고하니 또 시켜먹어야겠어요,
1346,한시간 반이 자나도 오지않는 치킨ㅠㅠ 완전 서비스 꽝,
1347,1시간이 지났는데 아직 치킨이 오질 않네요... 전화도 안받고....,"순살반반（후라이드＋양념）/1,콜라 1.25L/1,무/1"
1348,자담의 간장소스 맛에 푹 빠져버렸어용~~~^^,
1349,"후라이드 시켰는데 배송오는데 40분, 시간은 그렇다쳐도 치킨이 너무 눅눅함, 너무 눅눅하다고 전화하니 절대 그럴리 없다고 사과도 없음, 미안하다는 말하기가 그렇게 어려운지요...다시는 주문안하렵니다. 장사 이렇게 하지 마세요",후라이드치킨/1
1350,치킨도 맛있지만 수제 피클이 최고였어요,
1351,맛있어요 그런데 직접가서 먹을때가 낫다고 하는데 동생말로는,반반치킨（후라이드＋양념）/1
1352,맛있어염 배달도 빠르고ㅋ,
1353,"후라이드, 양념 다 맛있습니다. 치킨무도 맛있구요. 강추 입니다.",
1354,반반으로 매번 시켜먹는데 항상 맛있어요 무도 직접 담그신건지 아삭한게 맛도 좋구요,반반치킨（후라이드＋양념）/1
1355,너무맛있는거같아요,
1356,잘먹었슴니다ㅏ!,
1357,양념치킨이 맛나요~~,반반치킨（후라이드＋양념）/1
1358,"순살강정 매운맛 먹었습니다. 기분나쁜 매운맛이 아니라 딱 입맛 돋구는 매운맛이었구요. 보통 치킨집의 무가 아닌 약간 동치미 같은 무가 인상적이었습니다. 다른 치킨집의 무는 그냥 달기만 한데 여기는 좀 동치미같은 시원한 맛이 나서 매운치킨과 잘 어울리네요. 늦게 영업하는 치킨집 보면 퀄리티가 낮은데, 이곳은 굉장히 만족합니다. 먼 거리에도 배달을 해주시고 좋네요. 추천합니다.",순살치킨강정/1(맛 선택(매운맛))
1359,맛있네요,
1360,배달빠르고 진짜 친절! 개인적으로 튀김옷 두꺼운거 좋아하는데 딱 자담치킨이네요. 치킨무도 신선하고~ 맛잇어서 자주시켜먹는 곳!,
1361,맛있어요 배달도 빨라요,
1362,아...와....후...정말 감탄밖에안나오는 자담 핫후라이드 정말맛있습니다 오랜만에 핫후라이드 시커먹는데 역시 변함없는 맛이군요 새벽에추운데 배달하시는 배달원들도 고생많으세요ㅠ 밑에 댓글중에 기름기때문에 병원왓다갓다 모라하시는데 솔직히 자담치킨 먹는 한사람으로서 저얘기는 좀 과장인거 같구요 기름기 적당 바삭함 적당 느끼함도 없고 다른 치킨집들 비교해서 먹어봣을때 자담이 훨씬 맛잇는거 같은데.. 어떻게 저렇게말을하실지 암튼뭐 항상감사합니다^^,
1363,별한개도 아깝네요. 진짜 양도 적어보이고 치맥세트라써놓고는 걍 후라이드로 왔는데 그건그렀다쳐도 치킨 기름인지 몬지 노랗게 저거 보이시나요? 저걸 어특해 먹으라고 보내신건지.. ㅡㅡ 갠히 돈만날렸네요 맛있다는 리뷰보고 시킨건데 정말 실망이네요. 다신안시킬듯. 글고 메뉴이름바꾸세요 모가 치맥세트인지 걍 후라이드갖다가 ..,
1364,반반먹엇는데 기름기때문에 어지럽고 머리아파서 응급실갈뻔했습니다.정말 고발할뻔했습니다. 기름좀작작쓰세요 [자담치킨] 고객님 먼저 기름기때문에 불편겪으신점 양해부탁드립니다. 기름에서 튀겨지는 과정에서 어쩔수 없이 조금의 기름이 남을 수있습니다. 아울러 저희 업소에서는 주문하신 고객님께서 맛있는 치킨을 드실수 있도록 튀김의 기름을 자주 교체하며 튀김옷 역시 보다 더 많이 신경을 쓰고있습니다. 리뷰를 통해 남기신 몸이 불편하셨을 정도인 것에 대해 저희가 조치를 취해드릴 수 있는 기회 조차 없었다는 점이 아쉬울 따름입니다. 다음번에 주문해주실때에는 보다 더 신경을 써 맛있는 음식을 대접해드리도록 노력하겠습니다. 다시한번 불편 겪으신 부분에 대해서는 정중히 사과드리겠습니다. 감사합니다.,
1365,예상보다 프라이드가 바삭하고 맛있네요. 함께온 치킨무가 다른 치킨집보다 훨씬 맛있습니다. 종종 이용하겠습니다.,후라이드치킨/1
1366,진짜맛잇어요ㅎㅎㅎ진짜바삭바삭!무도 직접 담근거라 맛잇어요!,후라이드치킨/1
1367,쫀맛 !,
1368,빠르고 맛있음,"핫 후라이드치킨/1,콜라 1.25L/1"
1369,치킨이 바삭하고 부드럽네요 아주 맛나게 먹었네요,
1370,윙봉 먹었어요. 맛있어요. 근데 제 입맛에는 좀 매워요. 그리고 혹시나 하는데 후라이 인줄 알았는데 매운양념에 구운 윙봉 이더라구요. 맛있었어요~,"윙봉치킨/1,콜라 1.25L/1"
1371,혜자,
1372,맛나요ㅋㅋ근데 무는 너무 시어요ㅋㅋ,
1373,배달속도도 빠르시구 무엇보다 치킨! 맛잇습니다. 밤늦게 일하시는형님들 덕에 늦은시간에도 치킨맛보내요 고마워요~,
1374,맛있어요! 배달도 친절하고요! Good!,
1375,역시자담 굿,
1376,배달시간이 너무 느립니다,
1377,후라이드 맛있어요 제가 좋아하는 튀김옷은 아니나 제친구는 환장하게 좋아하네요 직접담근듯한 무를 많이 주시면 좋을드해요 아 글고 치킨의 친구 양배추와마요네즈무침이 없어서 아쉬워요 치킨만 본다면 강추합니다,후라이드치킨/1
1378,맛잇어요,핫 후라이드치킨/1
1379,항상 맛과 서비스로 감동을 주셔셔 고맙게 생각하고있습니다ㅎ 배달도빠르고 맛도있고 신선하고 냉장고에 넣어둿다가 다음날 먹어도 맜잇을 정도로 닭이 정말 신선합니다 자담치킨 진짜 맛잇습니당,
1380,핫후라이드 치킨 정말 멋있었어요!,
1381,어재도 시켜먹엇눈대 또 생각나서 시켯어요 역시 배달은 너무나 빠르더군요 맛도 맛있게 맨날 먹고 싶어지네요 핫후라이드 정믈맛있습니다 서비스 최고!!,
1382,늦게 도착한거 빼고는 괜찮네요. 반반시켰을때도 소금이랑 소스 챙겨주면 더 좋구요,
1383,친구들이 핫후라이드를 먹어봣는대 너무 맛있다 해서 처음으로 시켯는데 배달 속도도 빠르고 배달하시는분이 잘생기고 착하시고 좋앗어요 핫후라이드는 너무맵지도 안고 바삭하고 기름기가 쫙빠져서 좋앗어요 너무 맛있게 먹엇습니다 핫후라이드 강추!!!,핫 후라이드치킨/1
1384,여긴 저번에닭강정시켰는데 닭강정도별로구 이번엔간장치킨시켰는데 무슨물묻은뻥튀기누글누글한거처럼왔어요 다버렸네요,
1385,배달도 빠르고 양념도맛있고 굿,
1386,처음 시켜봤는데 맛있네요. 자주 찾을거 같아요^^ 다음엔 다른 메뉴도 시도해봐야겠어요 ㅋ,
1387,성함을 모르겠는데 배달원 분 좋으신 분 같네요 ㅎㅎ 월급 많이 주셔야 할듯 음식도 맛있고 번창하세요,순살치킨강정/1(맛 선택(매운맛))
1388,세상에서 제일 맛있는 치킨은? 누가 사주는 치킨. 무가 사 주는 핫후라이드 맛있게 잘 먹었습니다. 많이 파세요.,핫 후라이드치킨/1
1389,어제도 핫후라이 시켜먹었는데 오늘또 시켜먹네요 ㅎ 너무 맛있어요,핫 후라이드치킨/1
1390,핫후라이드는 진짜 맛있는거 같아요 항상 핫후라이만 먹어도 질리지 않고 살도 부드럽고 쫀뚠쫌뜬햐서 만족스러워요 배달시간도 정확하고 사장님도 친절하시고 다른 치킨집보단 자연을 담은 자담치킨이 더 끌리고 생각나는 맛이네요 ㅎ,반반치킨（후라이드＋양념）/1
