,리뷰,메뉴
582,간장치킨은 호식이가 최고예요,"후라이드치킨＋간장소스치킨＋콜라/1(음료 선택(사이다 500mL),소스 추가(무 추가),치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(양념장))"
583,배달은 거의 한시간걸렸어요 전보다 양이 적은듯한 느낌...이ㅜㅜㅜ 그래도 맛은굿굿입니다,간장소스치킨＋땡초불꽃치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
584,맛잇게 잘 먹었습니다 특히 매운간장이 맛있네요,간장소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
585,양념치킨은 닭강정이랑 더 비슷한거 같아요. 양은 적당해요. 음식에 성의가 없는건 아닌데 뭐랄까....17%뭔가 부족한....,"후라이드치킨＋양념소스치킨＋콜라/1(음료 선택(콜라 1.25L로 변경),소스 추가(무 추가,매운양념소스 추가),치킨 선택(뼈있는치킨＋뼈있는치킨))"
586,감사합니다. 잘 먹었습니다.,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
587,"배달이 좀 느렸던거같지만, 너무 맛있게잘먹었어요!",날개와다리（간장소스）＋콜라/1
588,맛잇게 잘먹엇어요 ㅎㅎ,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
589,항상맛있게 잘먹고있습니다,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋텐더))
590,Good good good,"후라이드치킨＋후라이드치킨＋콜라/1(음료 선택(사이다 500mL),치킨 선택(순살＋텐더（1kg）))"
591,너무 맛있게 잘먹었어요~^^,"후라이드치킨＋간장소스치킨＋콜라/1(음료 선택(콜라 1.25L로 변경),치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(양념장))"
592,명불허전이죠. 말이 필요없음.,"후라이드치킨 ＋ 매운간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(양념장,달콤마요))"
593,순살로 시켰는데 살짝 양이 적은듯싶지만 혼자서 안남기고 약간 배부르게 먹기 딱 좋은 양이네요~ 가격도 다른집에 비해 저렴하구요~~ 자주 시켜먹을게요~,"후라이드치킨＋콜라/1(치킨선택 1(순살（500g）),추가선택(달콤마요))"
594,배달이 너무 빨라서 깜짝 놀랐습니다.,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
595,믿고 시키는 호식이,후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
596,바삭바삭 너무 맛있어요~^^,"후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(양념장))"
597,순살양이 적네요....,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
598,맛있게잘먹었습니다!!,"후라이드치킨 ＋ 매운양념소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(콜라 1.25L 변경))"
599,살도 부드럽고 맛있어요~~,후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
600,맛잇엇어요......,간장소스치킨＋매운양념치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
601,맛있었습니다. 오랜만에 시켜먹은건데 잘 먹었습니다.,"양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(콜라 1.25L 변경))"
602,배달오신분이 사장님 같은데 너무 친절해서 좋았습니다 번창하세요^^,
603,튀김이 바삭한 편은 아니고 좀 싱겁지만 가성비 좋아요~,"후라이드치킨＋양념소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(달콤마요,무추가))"
604,잘먹었습니다 배부르네요!!,"양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(순살＋순살（1kg）),추가선택(콜라 1.25L 변경))"
605,소스 맛이 독특해요. 나쁘지않아요,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
606,치킨이 바삭바삭 최고,"후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(양념장,콜라 1.25L 변경))"
607,너무 맛있게 먹었습니다,후라이드치킨 ＋ 매운간장소스치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
608,너무 맛있고 배달두 빠릅니다,"간장소스치킨 ＋ 간장소스치킨 ＋ 콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(무추가))"
609,저번에 간장이랑 양념 맛있어서 이번에는 매운간장 도전해봤는데 너무맛있어요~~~~~,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
610,매운간장치킨너무맛잇어용ㅎㅎㅎ,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
611,맛있게 잘 먹었습니다~,후라이드치킨＋양념소스치킨＋콜라/1(치킨 선택(텐더＋뼈있는치킨))
612,남겨따가 다시 먹게되는 맛,후라이드치킨＋양념소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
613,배달이좀느려요 배달이좀빨랐음좋겠어요,"양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(무추가))"
614,치킨이 바삭바삭 하고 맛있어요~,"후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(양념장))"
615,처음먹어봤는데 넘 맛났어요,매운간장치킨＋콜라/1(치킨선택 1(뼈있는치킨))
616,치킨은 맛있었는데 살이 별로 없었어요,"후라이드치킨＋콜라/1(치킨선택 1(뼈있는치킨),추가선택(무추가)),양념장/1"
617,맛있어요오오오오!!! 양념치킨은 역시 호식이두마리치킨!! 배달도 빨라서 배고플때마다 찾게 되네요ㅎㅎㅎ 호식이네 짱짱~,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
618,양도 많고 맛도 좋았어용,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
619,언제나 마싯는거시얌,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
620,너무너무너무너무너무맛잇쩌용,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
621,너무너무너무너무맛있어요,"불짬뽕치킨＋간장소스치킨＋호식이치면＋불짬뽕소스＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨)),콜라 1.25L/1"
622,항상 먹는 곳이지만 항상 맛있고 배달도 빠릅니다,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(순살＋순살（1kg）))
623,간장소스 치킨이 제일 맛나네요 양도 많고 먹느라 정신없어서 사진도 못 찍었네요 생각날때마다 주문해야겠군요,"후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨)),콜라 1.25L/1"
624,양도 맛도 넘나 마싯는 거에여,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
625,맛있게잘먹었습니다~~~,후라이드치킨＋땡초불꽃치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
626,깔끔하고 맛있네요,
627,닭이 늙은닭인거봐요 ..,후라이드＋매운양념＋콜라 500mL/1(음료 추가 선택(콜라 500mL))
628,역시언제나 최고입니다,
629,늦은시간에 빨리갖다주셔서 감사해요 매운간장 맛있어요,
630,맛있게 먹었어요,후라이드＋간장＋콜라 500mL/1(음료 추가 선택(콜라 500mL))
631,콜라 안주고 가셨음,
632,따뜻하게 배달 부탁한다고했는데 따뜻하게 왔어요 온가족둘러앉아 푸짐하게 먹었어요,"후라이드치킨/1(음료 추가 선택(콜라 500mL)),두마리세트（양념＋양념＋콜라 500mL）/1(음료 추가 선택(콜라 500mL))"
633,ㅈㅇㅇ,후라이드치킨/1(음료 추가 선택(사이다 1.5L로 변경))
634,맛있당 ㅎ,매운간장치킨/1(음료 추가 선택(사이다 500mL))
635,배달 정말 칼같이 55분 통보 55분도착. 예전 다른곳에서 먹어봤던 호식이랑 다른다른다른 ㅠㅠ아쉬움,"순살두마리세트（순살후라이드＋순살후라이드＋콜라 500mL）/1(음료 추가 선택(사이다 500mL),추가 선택(무 추가))"
636,예전의 호식이 두마리 치킨의 그것이 아님니다 맛도 모냥도 많이 틀려 졌네요 다른 프랜차이즈 처럼 모양도 맛도 프렌차이즈처럼 바꾸었네요 괜춘해요,
637,친절하고 맛있습니다,두마리세트（후라이드＋양념＋콜라 500mL）/1(음료 추가 선택(사이다 500mL))
638,매운간장소스 완전 맛남. 매콤 짭짤하고 약간의 단맛이 있어서 깐풍기 비슷함. 지난번 보다 완전 바삭해서 맛있었음 간장소스는 보통.,순살두마리세트（순살간장＋순살매운간장＋콜라 500mL）/1(음료 추가 선택(사이다 500mL))
639,순살 후라이드 한마리도 맛있네요. 혼자 먹기 딱 좋고요. 가성비 좋아요 ^^,순살 후라이드치킨/1(음료 추가 선택(콜라 500mL))
640,맛짱!,
641,맛있어요,
642,"닭고기 살이 큼직해서 좋았음. 보기엔 양이 좀 적어 보이지만 튀김옷보다 살이 큼직해서 나름 만족 간장소스가 좀 부족하지만 맛있었고, 매운양념은 거의 물엿이 아래에 다 가라앉아있어서 별루였음. 고추기름과 물엿 범벅 많이 맵진 않음 담에는 매운간장소스 도전 ㅎ",순살두마리세트（순살간장＋순살매운양념＋콜라 500mL）/1(음료 추가 선택(사이다 500mL))
643,맛있어요. 근데 간장은 좀 짜네요.,두마리세트（후라이드＋매운간장＋콜라 500mL）/1(음료 추가 선택(콜라 500mL))
644,좋아요,
645,닭도 상태가 넘좋고 맛도 다른곳보다 더 맛있었어요!!,
646,처음으로 별1개드리고 갑니다 치킨이 아니라 과자를 먹는 느낌이였습니다,두마리세트（매운간장＋매운양념＋콜라 500mL）/1(음료 추가 선택(콜라 500mL))
647,깔끔해요,
648,맛있게잘먹었습니다.배달시간도 적당히 맞춰서 오구 또 시켜먹어야겠어요.,
649,순살시켯는데 뼈옴 ..,순살두마리세트（순살간장＋순살양념＋콜라 500mL）/1(음료 추가 선택(콜라 500mL))
650,괜찮았습니다.,
651,다른곳에 비해 저렴하고 양도 많네요 자극적이지도 않구요~,
652,주말이라 바쁘신지 배달시간이 조금 오래걸리긴했지만 직접전화로 사과말씀도주시고 첫 배달이었는데 맛도 굉장히 깔끔하고 맛있었어요~자주이용하려구요~,두마리세트（후라이드＋양념＋콜라 500mL）/1(음료 추가 선택(콜라 500mL))
653,좀 배달이 늦기는 했지만 맛있게 먹었습니다.,
654,맛있어요,"두마리세트（후라이드＋간장＋콜라 500mL）/1(음료 추가 선택(콜라 500mL),추가 선택(양념 추가))"
655,맛나요,
