,리뷰,메뉴
66,배달도 엄청 빠르고 피자도 너무 맛있었어요. 광고로 추천이 보이길래 리뷰보다가 시켜봤는데 진짜 인생피자가 될것 같네요. 워낙 자주 시켜먹고 피자를 좋아해서 맛있는 피자아니면 잘 안 먹는편인데 여기는 진짜 너무 맛있었어요 도우도 색 다르고 피자 식을까봐 보온도 해주시고 너무 감동이였습니다. 배달오고 다 먹고 리뷰쓰려는데 왠걸 예상배달 8분이나 남은거 있죠...진짜 빠르고 고객만족도 100% 피자집입니다 혹시라도 뭐 드실지 고민이시면 꼭 추천드릴게요♡ 돈이 전혀 아깝지 않은 피자입니다 정말로:),"하프 앤 하프 피자 M/1(피자 선택(수제불고기,단호박),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(스프라이트 L 추가),소스 추가 선택(핫소스 2개 추가,파마산치즈 2개 추가,수제피클 1개 추가,갈릭디핑소스 2개 추가))"
67,맛있게 잘 먹었습니다 ~^^,"하프 앤 하프 피자 L/1(피자 선택(하와이언,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함)),코카콜라 S/1"
68,도우가 좋네요 괜찮아요,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,하와이언),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가))"
69,배달은좀 걸렸지만 맛으로는깔께 없습니다,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
70,"강추 ,,,,,,,","2.푸짐하게 한판더 1＋1/1(사이즈 선택(M),피자 선택 1(페퍼로니),피자 1 테두리 변경 추가 선택(추가 안함),피자 선택 2(페퍼로니),피자 2 테두리 변경 추가 선택(추가 안함),사이드 추가 선택(감자튀김 추가)),코카콜라 L/2"
71,항상맛있게잘먹고있어요~ 수제피클도 너무맛있어서 항상추가해서먹구 매운거좋아해서 매운디핑소스도 추가 모든소스들이다맛있고 피자랑 넘잘어울리구ㅎ 맛있게잘먹겠습니다~^^ 배달도빨리와서 넘감사했어요ㅎㅎㅎ,"핫불닭/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),소스 추가 선택(수제피클 2개 추가,갈릭디핑소스 2개 추가,매콤대핑소스 1개 추가))"
72,맛잇어영 감튀 서비스도 맛있어요,"하프 앤 하프 피자 L/1(피자 선택(하와이언,순수고구마),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(칠성사이다 L 추가))"
73,"여기 꽤신경써 주셨어요. 지퍼백에 물티슈,핫소스,비닐장갑,파마산치즈를 챙겨주시고 수제피클에 피자를 따뜻하게 먹을수있게 보온 소재로 갖다주셨어요.소주도 안전하게 에어캡으로 포장... 사장님 맛있게 잘먹었습니다. 다음에도 부탁드려요.~^^","1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함)),참이슬 후레쉬 3병/1"
74,맛있어요......,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(스프라이트 L),테두리 변경 추가 선택(추가 안함))"
75,JMT 새콤달콤짭쪼름 강추합니다~~ 너무 맛있어요 ㅎㅎ,"하와이언 /1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(스프라이트 S 추가))"
76,너무 맛있게 잘 먹었어요! 제가 먹어본 피자중에 제일 정성들여 만드시고 맛있었어요~! 도우까지 쫄깃쫄깃 너무 맛있네요 배달하시는 분도 친절하시고 다음부터는 피자오래에서만 피자 먹으려구요! 정말 맛있게 잘 먹었습니다 ^^,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,수제불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가))"
77,손맛느껴지는 피자 맛있게 먹었습니다,"하프 앤 하프 피자 L/1(피자 선택(베이컨체다치즈,수제불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함)),코카콜라 L/1"
78,양도 많고 너무 맛있게 잘 먹었습니다 크림파스타 넘맛있어용,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(베이컨크림 스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
79,가성비 든든 데스네..!,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(수제불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(스프라이트 L),테두리 변경 추가 선택(치즈크러스트 추가))"
80,후회없는 선택!!!,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(고구마크러스트 추가))"
81,불고기피자만 먹다가 고구마피자도 주문했는데 맛있네요 포장상태를 보면 신경써서 보내주셨다는게 느껴져요 이사하고서도 피자오래 배달지역에 포함되서 계속 주문합니다 서비스로 보내주신 치즈볼도 너무 맛있어요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(순수고구마),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
82,맛있엉휴ㅠ또시텨먹을기용,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(수제불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함))"
83,서비스 감튀 좋네요 맛있어요~,"하프 앤 하프 피자 L/1(피자 선택(베이컨체다치즈,핫불닭),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함))"
